t=0.000000, y(t)=0.000000, y'(t)=0.000000, z(t)=0.000000, z'(t)=0.000000, v(t)=0.000000, v'(t)=0.000000, X(t)=0.000000, Y(t)=0.000000, Z(t)=0.000000
t=17.640000, y(t)=-1.857918, y'(t)=0.296566, z(t)=-0.705648, z'(t)=0.159729, v(t)=-2.018701, v'(t)=-0.762638, X(t)=-1.857918, Y(t)=-0.705648, Z(t)=-2.018701
t=17.660000, y(t)=-1.852361, y'(t)=0.259030, z(t)=-0.702367, z'(t)=0.168321, v(t)=-2.033899, v'(t)=-0.756972, X(t)=-1.852361, Y(t)=-0.702367, Z(t)=-2.033899
t=17.680000, y(t)=-1.847559, y'(t)=0.221157, z(t)=-0.698918, z'(t)=0.176506, v(t)=-2.048970, v'(t)=-0.749821, X(t)=-1.847559, Y(t)=-0.698918, Z(t)=-2.048970
t=17.700000, y(t)=-1.843516, y'(t)=0.183050, z(t)=-0.695310, z'(t)=0.184268, v(t)=-2.063882, v'(t)=-0.741204, X(t)=-1.843516, Y(t)=-0.695310, Z(t)=-2.063882
t=17.720000, y(t)=-1.840237, y'(t)=0.144810, z(t)=-0.691550, z'(t)=0.191589, v(t)=-2.078608, v'(t)=-0.731146, X(t)=-1.840237, Y(t)=-0.691550, Z(t)=-2.078608
t=17.740000, y(t)=-1.837724, y'(t)=0.106538, z(t)=-0.687649, z'(t)=0.198457, v(t)=-2.093119, v'(t)=-0.719671, X(t)=-1.837724, Y(t)=-0.687649, Z(t)=-2.093119
t=17.760000, y(t)=-1.835975, y'(t)=0.068336, z(t)=-0.683615, z'(t)=0.204858, v(t)=-2.107386, v'(t)=-0.706808, X(t)=-1.835975, Y(t)=-0.683615, Z(t)=-2.107386
t=17.780000, y(t)=-1.834989, y'(t)=0.030303, z(t)=-0.679458, z'(t)=0.210779, v(t)=-2.121382, v'(t)=-0.692589, X(t)=-1.834989, Y(t)=-0.679458, Z(t)=-2.121382
t=17.800000, y(t)=-1.834762, y'(t)=-0.007460, z(t)=-0.675187, z'(t)=0.216209, v(t)=-2.135081, v'(t)=-0.677047, X(t)=-1.834762, Y(t)=-0.675187, Z(t)=-2.135081
t=17.820000, y(t)=-1.835285, y'(t)=-0.044856, z(t)=-0.670813, z'(t)=0.221139, v(t)=-2.148455, v'(t)=-0.660217, X(t)=-1.835285, Y(t)=-0.670813, Z(t)=-2.148455
t=17.840000, y(t)=-1.836553, y'(t)=-0.081786, z(t)=-0.666345, z'(t)=0.225558, v(t)=-2.161481, v'(t)=-0.642140, X(t)=-1.836553, Y(t)=-0.666345, Z(t)=-2.161481
t=17.860000, y(t)=-1.838553, y'(t)=-0.118157, z(t)=-0.661794, z'(t)=0.229461, v(t)=-2.174133, v'(t)=-0.622856, X(t)=-1.838553, Y(t)=-0.661794, Z(t)=-2.174133
t=17.880000, y(t)=-1.841275, y'(t)=-0.153873, z(t)=-0.657170, z'(t)=0.232838, v(t)=-2.186387, v'(t)=-0.602408, X(t)=-1.841275, Y(t)=-0.657170, Z(t)=-2.186387
t=17.900000, y(t)=-1.844703, y'(t)=-0.188845, z(t)=-0.652484, z'(t)=0.235687, v(t)=-2.198222, v'(t)=-0.580842, X(t)=-1.844703, Y(t)=-0.652484, Z(t)=-2.198222
t=17.920000, y(t)=-1.848823, y'(t)=-0.222982, z(t)=-0.647746, z'(t)=0.238002, v(t)=-2.209614, v'(t)=-0.558205, X(t)=-1.848823, Y(t)=-0.647746, Z(t)=-2.209614
t=17.940000, y(t)=-1.853616, y'(t)=-0.256198, z(t)=-0.642967, z'(t)=0.239779, v(t)=-2.220543, v'(t)=-0.534546, X(t)=-1.853616, Y(t)=-0.642967, Z(t)=-2.220543
t=17.960000, y(t)=-1.859064, y'(t)=-0.288408, z(t)=-0.638159, z'(t)=0.241019, v(t)=-2.230989, v'(t)=-0.509917, X(t)=-1.859064, Y(t)=-0.638159, Z(t)=-2.230989
t=17.980000, y(t)=-1.865145, y'(t)=-0.319532, z(t)=-0.633330, z'(t)=0.241719, v(t)=-2.240934, v'(t)=-0.484370, X(t)=-1.865145, Y(t)=-0.633330, Z(t)=-2.240934
t=18.000000, y(t)=-1.871838, y'(t)=-0.349492, z(t)=-0.628493, z'(t)=0.241881, v(t)=-2.250358, v'(t)=-0.457960, X(t)=-1.871838, Y(t)=-0.628493, Z(t)=-2.250358
t=18.020000, y(t)=-1.879117, y'(t)=-0.378213, z(t)=-0.623659, z'(t)=0.241506, v(t)=-2.259247, v'(t)=-0.430744, X(t)=-1.879117, Y(t)=-0.623659, Z(t)=-2.259247
t=18.040000, y(t)=-1.886957, y'(t)=-0.405623, z(t)=-0.618837, z'(t)=0.240597, v(t)=-2.267583, v'(t)=-0.402778, X(t)=-1.886957, Y(t)=-0.618837, Z(t)=-2.267583
t=18.060000, y(t)=-1.895332, y'(t)=-0.431655, z(t)=-0.614038, z'(t)=0.239159, v(t)=-2.275353, v'(t)=-0.374121, X(t)=-1.895332, Y(t)=-0.614038, Z(t)=-2.275353
t=18.080000, y(t)=-1.904214, y'(t)=-0.456245, z(t)=-0.609274, z'(t)=0.237196, v(t)=-2.282544, v'(t)=-0.344833, X(t)=-1.904214, Y(t)=-0.609274, Z(t)=-2.282544
t=18.100000, y(t)=-1.913572, y'(t)=-0.479332, z(t)=-0.604554, z'(t)=0.234715, v(t)=-2.289143, v'(t)=-0.314976, X(t)=-1.913572, Y(t)=-0.604554, Z(t)=-2.289143
t=18.120000, y(t)=-1.923377, y'(t)=-0.500861, z(t)=-0.599889, z'(t)=0.231724, v(t)=-2.295139, v'(t)=-0.284610, X(t)=-1.923377, Y(t)=-0.599889, Z(t)=-2.295139
t=18.140000, y(t)=-1.933596, y'(t)=-0.520779, z(t)=-0.595288, z'(t)=0.228232, v(t)=-2.300524, v'(t)=-0.253798, X(t)=-1.933596, Y(t)=-0.595288, Z(t)=-2.300524
t=18.160000, y(t)=-1.944197, y'(t)=-0.539040, z(t)=-0.590763, z'(t)=0.224247, v(t)=-2.305289, v'(t)=-0.222604, X(t)=-1.944197, Y(t)=-0.590763, Z(t)=-2.305289
t=18.180000, y(t)=-1.955146, y'(t)=-0.555600, z(t)=-0.586322, z'(t)=0.219782, v(t)=-2.309426, v'(t)=-0.191091, X(t)=-1.955146, Y(t)=-0.586322, Z(t)=-2.309426
t=18.200000, y(t)=-1.966409, y'(t)=-0.570419, z(t)=-0.581975, z'(t)=0.214847, v(t)=-2.312931, v'(t)=-0.159323, X(t)=-1.966409, Y(t)=-0.581975, Z(t)=-2.312931
t=18.220000, y(t)=-1.977951, y'(t)=-0.583465, z(t)=-0.577731, z'(t)=0.209456, v(t)=-2.315798, v'(t)=-0.127364, X(t)=-1.977951, Y(t)=-0.577731, Z(t)=-2.315798
t=18.240000, y(t)=-1.989736, y'(t)=-0.594707, z(t)=-0.573599, z'(t)=0.203622, v(t)=-2.318024, v'(t)=-0.095279, X(t)=-1.989736, Y(t)=-0.573599, Z(t)=-2.318024
t=18.260000, y(t)=-2.001727, y'(t)=-0.604120, z(t)=-0.569589, z'(t)=0.197360, v(t)=-2.319609, v'(t)=-0.063133, X(t)=-2.001727, Y(t)=-0.569589, Z(t)=-2.319609
t=18.280000, y(t)=-2.013888, y'(t)=-0.611683, z(t)=-0.565708, z'(t)=0.190685, v(t)=-2.320550, v'(t)=-0.030989, X(t)=-2.013888, Y(t)=-0.565708, Z(t)=-2.320550
t=18.300000, y(t)=-2.026182, y'(t)=-0.617383, z(t)=-0.561964, z'(t)=0.183615, v(t)=-2.320849, v'(t)=0.001088, X(t)=-2.026182, Y(t)=-0.561964, Z(t)=-2.320849
t=18.320000, y(t)=-2.038571, y'(t)=-0.621207, z(t)=-0.558366, z'(t)=0.176166, v(t)=-2.320507, v'(t)=0.033035, X(t)=-2.038571, Y(t)=-0.558366, Z(t)=-2.320507
t=18.340000, y(t)=-2.051018, y'(t)=-0.623149, z(t)=-0.554920, z'(t)=0.168356, v(t)=-2.319528, v'(t)=0.064789, X(t)=-2.051018, Y(t)=-0.554920, Z(t)=-2.319528
t=18.360000, y(t)=-2.063485, y'(t)=-0.623210, z(t)=-0.551634, z'(t)=0.160204, v(t)=-2.317917, v'(t)=0.096287, X(t)=-2.063485, Y(t)=-0.551634, Z(t)=-2.317917
t=18.380000, y(t)=-2.075934, y'(t)=-0.621391, z(t)=-0.548514, z'(t)=0.151729, v(t)=-2.315679, v'(t)=0.127467, X(t)=-2.075934, Y(t)=-0.548514, Z(t)=-2.315679
t=18.400000, y(t)=-2.088328, y'(t)=-0.617701, z(t)=-0.545566, z'(t)=0.142953, v(t)=-2.312821, v'(t)=0.158269, X(t)=-2.088328, Y(t)=-0.545566, Z(t)=-2.312821
t=18.420000, y(t)=-2.100629, y'(t)=-0.612154, z(t)=-0.542798, z'(t)=0.133894, v(t)=-2.309351, v'(t)=0.188633, X(t)=-2.100629, Y(t)=-0.542798, Z(t)=-2.309351
t=18.440000, y(t)=-2.112802, y'(t)=-0.604767, z(t)=-0.540212, z'(t)=0.124575, v(t)=-2.305279, v'(t)=0.218500, X(t)=-2.112802, Y(t)=-0.540212, Z(t)=-2.305279
t=18.460000, y(t)=-2.124808, y'(t)=-0.595562, z(t)=-0.537816, z'(t)=0.115017, v(t)=-2.300615, v'(t)=0.247812, X(t)=-2.124808, Y(t)=-0.537816, Z(t)=-2.300615
t=18.480000, y(t)=-2.136612, y'(t)=-0.584565, z(t)=-0.535613, z'(t)=0.105242, v(t)=-2.295371, v'(t)=0.276514, X(t)=-2.136612, Y(t)=-0.535613, Z(t)=-2.295371
t=18.500000, y(t)=-2.148179, y'(t)=-0.571809, z(t)=-0.533608, z'(t)=0.095273, v(t)=-2.289559, v'(t)=0.304550, X(t)=-2.148179, Y(t)=-0.533608, Z(t)=-2.289559
t=18.520000, y(t)=-2.159473, y'(t)=-0.557328, z(t)=-0.531803, z'(t)=0.085132, v(t)=-2.283193, v'(t)=0.331867, X(t)=-2.159473, Y(t)=-0.531803, Z(t)=-2.283193
t=18.540000, y(t)=-2.170461, y'(t)=-0.541162, z(t)=-0.530203, z'(t)=0.074844, v(t)=-2.276289, v'(t)=0.358415, X(t)=-2.170461, Y(t)=-0.530203, Z(t)=-2.276289
t=18.560000, y(t)=-2.181109, y'(t)=-0.523355, z(t)=-0.528811, z'(t)=0.064430, v(t)=-2.268862, v'(t)=0.384142, X(t)=-2.181109, Y(t)=-0.528811, Z(t)=-2.268862
t=18.580000, y(t)=-2.191384, y'(t)=-0.503954, z(t)=-0.527627, z'(t)=0.053915, v(t)=-2.260929, v'(t)=0.409001, X(t)=-2.191384, Y(t)=-0.527627, Z(t)=-2.260929
t=18.600000, y(t)=-2.201256, y'(t)=-0.483012, z(t)=-0.526654, z'(t)=0.043323, v(t)=-2.252508, v'(t)=0.432947, X(t)=-2.201256, Y(t)=-0.526654, Z(t)=-2.252508
t=18.620000, y(t)=-2.210695, y'(t)=-0.460584, z(t)=-0.525894, z'(t)=0.032677, v(t)=-2.243618, v'(t)=0.455934, X(t)=-2.210695, Y(t)=-0.525894, Z(t)=-2.243618
t=18.640000, y(t)=-2.219670, y'(t)=-0.436728, z(t)=-0.525348, z'(t)=0.022001, v(t)=-2.234278, v'(t)=0.477922, X(t)=-2.219670, Y(t)=-0.525348, Z(t)=-2.234278
t=18.660000, y(t)=-2.228155, y'(t)=-0.411507, z(t)=-0.525014, z'(t)=0.011319, v(t)=-2.224508, v'(t)=0.498869, X(t)=-2.228155, Y(t)=-0.525014, Z(t)=-2.224508
t=18.680000, y(t)=-2.236122, y'(t)=-0.384988, z(t)=-0.524895, z'(t)=0.000655, v(t)=-2.214330, v'(t)=0.518739, X(t)=-2.236122, Y(t)=-0.524895, Z(t)=-2.214330
t=18.700000, y(t)=-2.243546, y'(t)=-0.357238, z(t)=-0.524988, z'(t)=-0.009968, v(t)=-2.203766, v'(t)=0.537497, X(t)=-2.243546, Y(t)=-0.524988, Z(t)=-2.203766
t=18.720000, y(t)=-2.250404, y'(t)=-0.328328, z(t)=-0.525293, z'(t)=-0.020527, v(t)=-2.192838, v'(t)=0.555109, X(t)=-2.250404, Y(t)=-0.525293, Z(t)=-2.192838
t=18.740000, y(t)=-2.256672, y'(t)=-0.298335, z(t)=-0.525808, z'(t)=-0.030998, v(t)=-2.181569, v'(t)=0.571544, X(t)=-2.256672, Y(t)=-0.525808, Z(t)=-2.181569
t=18.760000, y(t)=-2.262330, y'(t)=-0.267333, z(t)=-0.526532, z'(t)=-0.041359, v(t)=-2.169984, v'(t)=0.586776, X(t)=-2.262330, Y(t)=-0.526532, Z(t)=-2.169984
t=18.780000, y(t)=-2.267359, y'(t)=-0.235403, z(t)=-0.527462, z'(t)=-0.051587, v(t)=-2.158106, v'(t)=0.600778, X(t)=-2.267359, Y(t)=-0.527462, Z(t)=-2.158106
t=18.800000, y(t)=-2.271741, y'(t)=-0.202626, z(t)=-0.528595, z'(t)=-0.061659, v(t)=-2.145961, v'(t)=0.613527, X(t)=-2.271741, Y(t)=-0.528595, Z(t)=-2.145961
t=18.820000, y(t)=-2.275459, y'(t)=-0.169085, z(t)=-0.529927, z'(t)=-0.071555, v(t)=-2.133574, v'(t)=0.625003, X(t)=-2.275459, Y(t)=-0.529927, Z(t)=-2.133574
t=18.840000, y(t)=-2.278500, y'(t)=-0.134865, z(t)=-0.531455, z'(t)=-0.081252, v(t)=-2.120970, v'(t)=0.635188, X(t)=-2.278500, Y(t)=-0.531455, Z(t)=-2.120970
t=18.860000, y(t)=-2.280850, y'(t)=-0.100051, z(t)=-0.533176, z'(t)=-0.090731, v(t)=-2.108175, v'(t)=0.644067, X(t)=-2.280850, Y(t)=-0.533176, Z(t)=-2.108175
t=18.880000, y(t)=-2.282498, y'(t)=-0.064733, z(t)=-0.535083, z'(t)=-0.099971, v(t)=-2.095216, v'(t)=0.651628, X(t)=-2.282498, Y(t)=-0.535083, Z(t)=-2.095216
t=18.900000, y(t)=-2.283436, y'(t)=-0.028998, z(t)=-0.537173, z'(t)=-0.108952, v(t)=-2.082119, v'(t)=0.657860, X(t)=-2.283436, Y(t)=-0.537173, Z(t)=-2.082119
t=18.920000, y(t)=-2.283656, y'(t)=0.007064, z(t)=-0.539439, z'(t)=-0.117656, v(t)=-2.068910, v'(t)=0.662757, X(t)=-2.283656, Y(t)=-0.539439, Z(t)=-2.068910
t=18.940000, y(t)=-2.283152, y'(t)=0.043363, z(t)=-0.541877, z'(t)=-0.126065, v(t)=-2.055617, v'(t)=0.666314, X(t)=-2.283152, Y(t)=-0.541877, Z(t)=-2.055617
t=18.960000, y(t)=-2.281921, y'(t)=0.079808, z(t)=-0.544480, z'(t)=-0.134160, v(t)=-2.042267, v'(t)=0.668530, X(t)=-2.281921, Y(t)=-0.544480, Z(t)=-2.042267
t=18.980000, y(t)=-2.279959, y'(t)=0.116309, z(t)=-0.547241, z'(t)=-0.141926, v(t)=-2.028885, v'(t)=0.669405, X(t)=-2.279959, Y(t)=-0.547241, Z(t)=-2.028885
t=19.000000, y(t)=-2.277268, y'(t)=0.152775, z(t)=-0.550155, z'(t)=-0.149347, v(t)=-2.015500, v'(t)=0.668943, X(t)=-2.277268, Y(t)=-0.550155, Z(t)=-2.015500
t=19.020000, y(t)=-2.273849, y'(t)=0.189116, z(t)=-0.553213, z'(t)=-0.156406, v(t)=-2.002136, v'(t)=0.667150, X(t)=-2.273849, Y(t)=-0.553213, Z(t)=-2.002136
t=19.040000, y(t)=-2.269705, y'(t)=0.225241, z(t)=-0.556408, z'(t)=-0.163091, v(t)=-1.988822, v'(t)=0.664036, X(t)=-2.269705, Y(t)=-0.556408, Z(t)=-1.988822
t=19.060000, y(t)=-2.264842, y'(t)=0.261063, z(t)=-0.559734, z'(t)=-0.169388, v(t)=-1.975584, v'(t)=0.659611, X(t)=-2.264842, Y(t)=-0.559734, Z(t)=-1.975584
t=19.080000, y(t)=-2.259265, y'(t)=0.296493, z(t)=-0.563181, z'(t)=-0.175284, v(t)=-1.962447, v'(t)=0.653889, X(t)=-2.259265, Y(t)=-0.563181, Z(t)=-1.962447
t=19.100000, y(t)=-2.252985, y'(t)=0.331443, z(t)=-0.566742, z'(t)=-0.180768, v(t)=-1.949437, v'(t)=0.646888, X(t)=-2.252985, Y(t)=-0.566742, Z(t)=-1.949437
t=19.120000, y(t)=-2.246011, y'(t)=0.365829, z(t)=-0.570409, z'(t)=-0.185830, v(t)=-1.936579, v'(t)=0.638627, X(t)=-2.246011, Y(t)=-0.570409, Z(t)=-1.936579
t=19.140000, y(t)=-2.238356, y'(t)=0.399566, z(t)=-0.574173, z'(t)=-0.190459, v(t)=-1.923900, v'(t)=0.629126, X(t)=-2.238356, Y(t)=-0.574173, Z(t)=-1.923900
t=19.160000, y(t)=-2.230034, y'(t)=0.432572, z(t)=-0.578025, z'(t)=-0.194648, v(t)=-1.911422, v'(t)=0.618409, X(t)=-2.230034, Y(t)=-0.578025, Z(t)=-1.911422
t=19.180000, y(t)=-2.221059, y'(t)=0.464767, z(t)=-0.581956, z'(t)=-0.198389, v(t)=-1.899171, v'(t)=0.606504, X(t)=-2.221059, Y(t)=-0.581956, Z(t)=-1.899171
t=19.200000, y(t)=-2.211449, y'(t)=0.496073, z(t)=-0.585957, z'(t)=-0.201675, v(t)=-1.887170, v'(t)=0.593438, X(t)=-2.211449, Y(t)=-0.585957, Z(t)=-1.887170
t=19.220000, y(t)=-2.201222, y'(t)=0.526413, z(t)=-0.590020, z'(t)=-0.204501, v(t)=-1.875441, v'(t)=0.579242, X(t)=-2.201222, Y(t)=-0.590020, Z(t)=-1.875441
t=19.240000, y(t)=-2.190399, y'(t)=0.555714, z(t)=-0.594134, z'(t)=-0.206863, v(t)=-1.864008, v'(t)=0.563948, X(t)=-2.190399, Y(t)=-0.594134, Z(t)=-1.864008
t=19.260000, y(t)=-2.179001, y'(t)=0.583907, z(t)=-0.598291, z'(t)=-0.208756, v(t)=-1.852891, v'(t)=0.547592, X(t)=-2.179001, Y(t)=-0.598291, Z(t)=-1.852891
t=19.280000, y(t)=-2.167051, y'(t)=0.610923, z(t)=-0.602481, z'(t)=-0.210180, v(t)=-1.842111, v'(t)=0.530211, X(t)=-2.167051, Y(t)=-0.602481, Z(t)=-1.842111
t=19.300000, y(t)=-2.154573, y'(t)=0.636697, z(t)=-0.606695, z'(t)=-0.211131, v(t)=-1.831689, v'(t)=0.511843, X(t)=-2.154573, Y(t)=-0.606695, Z(t)=-1.831689
t=19.320000, y(t)=-2.141592, y'(t)=0.661169, z(t)=-0.610923, z'(t)=-0.211611, v(t)=-1.821643, v'(t)=0.492529, X(t)=-2.141592, Y(t)=-0.610923, Z(t)=-1.821643
t=19.340000, y(t)=-2.128135, y'(t)=0.684278, z(t)=-0.615156, z'(t)=-0.211621, v(t)=-1.811994, v'(t)=0.472310, X(t)=-2.128135, Y(t)=-0.615156, Z(t)=-1.811994
t=19.360000, y(t)=-2.114230, y'(t)=0.705972, z(t)=-0.619385, z'(t)=-0.211161, v(t)=-1.802757, v'(t)=0.451231, X(t)=-2.114230, Y(t)=-0.619385, Z(t)=-1.802757
t=19.380000, y(t)=-2.099906, y'(t)=0.726198, z(t)=-0.623600, z'(t)=-0.210235, v(t)=-1.793950, v'(t)=0.429338, X(t)=-2.099906, Y(t)=-0.623600, Z(t)=-1.793950
t=19.400000, y(t)=-2.085192, y'(t)=0.744909, z(t)=-0.627791, z'(t)=-0.208846, v(t)=-1.785588, v'(t)=0.406677, X(t)=-2.085192, Y(t)=-0.627791, Z(t)=-1.785588
t=19.420000, y(t)=-2.070120, y'(t)=0.762060, z(t)=-0.631950, z'(t)=-0.207001, v(t)=-1.777688, v'(t)=0.383296, X(t)=-2.070120, Y(t)=-0.631950, Z(t)=-1.777688
t=19.440000, y(t)=-2.054720, y'(t)=0.777613, z(t)=-0.636068, z'(t)=-0.204704, v(t)=-1.770261, v'(t)=0.359244, X(t)=-2.054720, Y(t)=-0.636068, Z(t)=-1.770261
t=19.460000, y(t)=-2.039026, y'(t)=0.791530, z(t)=-0.640136, z'(t)=-0.201962, v(t)=-1.763322, v'(t)=0.334574, X(t)=-2.039026, Y(t)=-0.640136, Z(t)=-1.763322
t=19.480000, y(t)=-2.023070, y'(t)=0.803780, z(t)=-0.644144, z'(t)=-0.198784, v(t)=-1.756882, v'(t)=0.309335, X(t)=-2.023070, Y(t)=-0.644144, Z(t)=-1.756882
t=19.500000, y(t)=-2.006886, y'(t)=0.814334, z(t)=-0.648084, z'(t)=-0.195178, v(t)=-1.750952, v'(t)=0.283581, X(t)=-2.006886, Y(t)=-0.648084, Z(t)=-1.750952
t=19.520000, y(t)=-1.990508, y'(t)=0.823170, z(t)=-0.651948, z'(t)=-0.191153, v(t)=-1.745542, v'(t)=0.257364, X(t)=-1.990508, Y(t)=-0.651948, Z(t)=-1.745542
t=19.540000, y(t)=-1.973971, y'(t)=0.830267, z(t)=-0.655728, z'(t)=-0.186721, v(t)=-1.740660, v'(t)=0.230740, X(t)=-1.973971, Y(t)=-0.655728, Z(t)=-1.740660
t=19.560000, y(t)=-1.957309, y'(t)=0.835609, z(t)=-0.659414, z'(t)=-0.181893, v(t)=-1.736314, v'(t)=0.203762, X(t)=-1.957309, Y(t)=-0.659414, Z(t)=-1.736314
t=19.580000, y(t)=-1.940559, y'(t)=0.839186, z(t)=-0.663001, z'(t)=-0.176681, v(t)=-1.732512, v'(t)=0.176486, X(t)=-1.940559, Y(t)=-0.663001, Z(t)=-1.732512
t=19.600000, y(t)=-1.923754, y'(t)=0.840990, z(t)=-0.666479, z'(t)=-0.171099, v(t)=-1.729257, v'(t)=0.148967, X(t)=-1.923754, Y(t)=-0.666479, Z(t)=-1.729257
t=19.620000, y(t)=-1.906931, y'(t)=0.841019, z(t)=-0.669842, z'(t)=-0.165159, v(t)=-1.726554, v'(t)=0.121262, X(t)=-1.906931, Y(t)=-0.669842, Z(t)=-1.726554
t=19.640000, y(t)=-1.890125, y'(t)=0.839275, z(t)=-0.673083, z'(t)=-0.158877, v(t)=-1.724407, v'(t)=0.093425, X(t)=-1.890125, Y(t)=-0.673083, Z(t)=-1.724407
t=19.660000, y(t)=-1.873372, y'(t)=0.835762, z(t)=-0.676195, z'(t)=-0.152268, v(t)=-1.722818, v'(t)=0.065513, X(t)=-1.873372, Y(t)=-0.676195, Z(t)=-1.722818
t=19.680000, y(t)=-1.856706, y'(t)=0.830492, z(t)=-0.679172, z'(t)=-0.145348, v(t)=-1.721787, v'(t)=0.037583, X(t)=-1.856706, Y(t)=-0.679172, Z(t)=-1.721787
t=19.700000, y(t)=-1.840164, y'(t)=0.823477, z(t)=-0.682007, z'(t)=-0.138133, v(t)=-1.721314, v'(t)=0.009689, X(t)=-1.840164, Y(t)=-0.682007, Z(t)=-1.721314
t=19.720000, y(t)=-1.823779, y'(t)=0.814737, z(t)=-0.684695, z'(t)=-0.130641, v(t)=-1.721399, v'(t)=-0.018113, X(t)=-1.823779, Y(t)=-0.684695, Z(t)=-1.721399
t=19.740000, y(t)=-1.807585, y'(t)=0.804293, z(t)=-0.687231, z'(t)=-0.122889, v(t)=-1.722038, v'(t)=-0.045768, X(t)=-1.807585, Y(t)=-0.687231, Z(t)=-1.722038
t=19.760000, y(t)=-1.791618, y'(t)=0.792172, z(t)=-0.689609, z'(t)=-0.114896, v(t)=-1.723228, v'(t)=-0.073221, X(t)=-1.791618, Y(t)=-0.689609, Z(t)=-1.723228
t=19.780000, y(t)=-1.775910, y'(t)=0.778404, z(t)=-0.691825, z'(t)=-0.106681, v(t)=-1.724965, v'(t)=-0.100419, X(t)=-1.775910, Y(t)=-0.691825, Z(t)=-1.724965
t=19.800000, y(t)=-1.760493, y'(t)=0.763022, z(t)=-0.693875, z'(t)=-0.098261, v(t)=-1.727243, v'(t)=-0.127308, X(t)=-1.760493, Y(t)=-0.693875, Z(t)=-1.727243
t=19.820000, y(t)=-1.745399, y'(t)=0.746065, z(t)=-0.695755, z'(t)=-0.089657, v(t)=-1.730055, v'(t)=-0.153837, X(t)=-1.745399, Y(t)=-0.695755, Z(t)=-1.730055
t=19.840000, y(t)=-1.730660, y'(t)=0.727574, z(t)=-0.697460, z'(t)=-0.080889, v(t)=-1.733393, v'(t)=-0.179953, X(t)=-1.730660, Y(t)=-0.697460, Z(t)=-1.733393
t=19.860000, y(t)=-1.716306, y'(t)=0.707594, z(t)=-0.698989, z'(t)=-0.071977, v(t)=-1.737250, v'(t)=-0.205606, X(t)=-1.716306, Y(t)=-0.698989, Z(t)=-1.737250
t=19.880000, y(t)=-1.702366, y'(t)=0.686172, z(t)=-0.700339, z'(t)=-0.062941, v(t)=-1.741614, v'(t)=-0.230747, X(t)=-1.702366, Y(t)=-0.700339, Z(t)=-1.741614
t=19.900000, y(t)=-1.688869, y'(t)=0.663360, z(t)=-0.701506, z'(t)=-0.053801, v(t)=-1.746476, v'(t)=-0.255328, X(t)=-1.688869, Y(t)=-0.701506, Z(t)=-1.746476
t=19.920000, y(t)=-1.675841, y'(t)=0.639213, z(t)=-0.702490, z'(t)=-0.044579, v(t)=-1.751823, v'(t)=-0.279303, X(t)=-1.675841, Y(t)=-0.702490, Z(t)=-1.751823
t=19.940000, y(t)=-1.663309, y'(t)=0.613788, z(t)=-0.703289, z'(t)=-0.035294, v(t)=-1.757644, v'(t)=-0.302625, X(t)=-1.663309, Y(t)=-0.703289, Z(t)=-1.757644
t=19.960000, y(t)=-1.651297, y'(t)=0.587145, z(t)=-0.703902, z'(t)=-0.025969, v(t)=-1.763924, v'(t)=-0.325251, X(t)=-1.651297, Y(t)=-0.703902, Z(t)=-1.763924
t=19.980000, y(t)=-1.639830, y'(t)=0.559348, z(t)=-0.704328, z'(t)=-0.016623, v(t)=-1.770649, v'(t)=-0.347139, X(t)=-1.639830, Y(t)=-0.704328, Z(t)=-1.770649
t=20.000000, y(t)=-1.628931, y'(t)=0.530462, z(t)=-0.704567, z'(t)=-0.007278, v(t)=-1.777804, v'(t)=-0.368249, X(t)=-1.628931, Y(t)=-0.704567, Z(t)=-1.777804
